Date,Close/Last,Volume,Open,High,Low,SYMBOL
03/22/2022,$48.39,27923320,$47.50,$48.47,$47.40,INTEL
03/21/2022,$47.39,32910940,$47.46,$47.89,$47.065,INTEL
03/18/2022,$47.45,46237120,$46.82,$47.60,$46.35,INTEL
03/17/2022,$47.14,28554990,$46.32,$47.2873,$45.73,INTEL
03/16/2022,$46.63,38885500,$45.30,$46.63,$45.27,INTEL
03/15/2022,$44.81,34448890,$44.50,$44.90,$44.07,INTEL
03/14/2022,$44.40,35993900,$45.90,$45.98,$44.30,INTEL
03-11-2022,$45.83,27082090,$47.15,$47.275,$45.765,INTEL
03-10-2022,$46.66,36455950,$47.29,$47.31,$46.155,INTEL
03-09-2022,$47.63,36076460,$48.41,$48.46,$46.885,INTEL
03-08-2022,$47.50,44813950,$47.69,$48.72,$46.89,INTEL
03-07-2022,$47.68,43813750,$48.005,$48.54,$47.60,INTEL
03-04-2022,$48.07,38324990,$47.37,$48.265,$47.37,INTEL
03-03-2022,$47.93,36389880,$48.18,$48.55,$47.6236,INTEL
03-02-2022,$48.87,46936510,$47.52,$48.99,$47.48,INTEL
03-01-2022,$46.82,53852980,$47.54,$47.90,$46.22,INTEL
02/28/2022,$47.70,41946110,$47.00,$47.82,$46.85,INTEL
02/25/2022,$47.71,39266330,$46.93,$47.79,$46.25,INTEL
02/24/2022,$46.72,72740050,$43.90,$46.79,$43.625,INTEL
02/23/2022,$44.65,38176740,$45.17,$45.71,$44.5514,INTEL
02/22/2022,$44.69,57093320,$44.69,$45.405,$43.8501,INTEL
02/18/2022,$45.04,76520100,$46.19,$46.21,$44.51,INTEL
02/17/2022,$47.57,32030620,$47.86,$48.26,$47.38,INTEL
02/16/2022,$48.23,26022940,$48.06,$48.49,$47.60,INTEL
02/15/2022,$48.44,35857520,$47.70,$48.46,$47.19,INTEL
02/14/2022,$47.58,28456930,$47.92,$48.1772,$47.1101,INTEL
02-11-2022,$47.63,37208230,$48.95,$49.11,$47.50,INTEL
02-10-2022,$48.86,32762680,$49.18,$49.9325,$48.76,INTEL
02-09-2022,$49.91,35217300,$49.33,$49.97,$48.825,INTEL
02-08-2022,$48.81,28051190,$47.98,$48.94,$47.90,INTEL
02-07-2022,$48.18,27558470,$48.13,$48.66,$47.96,INTEL
02-04-2022,$48.01,32431490,$47.86,$48.2399,$47.13,INTEL
02-03-2022,$48.28,42145840,$49.25,$49.685,$48.25,INTEL
02-02-2022,$49.51,37962660,$48.245,$49.58,$48.09,INTEL
02-01-2022,$48.95,35386060,$48.775,$49.03,$48.36,INTEL
01/31/2022,$48.82,51828450,$47.68,$48.87,$47.305,INTEL
01/28/2022,$47.73,61945410,$47.71,$48.20,$46.30,INTEL
01/27/2022,$48.05,89642770,$49.98,$50.06,$47.78,INTEL
01/26/2022,$51.69,54895390,$51.13,$52.72,$50.75,INTEL
01/25/2022,$51.00,44095360,$51.01,$51.62,$50.25,INTEL
01/24/2022,$51.94,64273630,$51.48,$52.1291,$49.88,INTEL
01/21/2022,$52.04,46372370,$52.08,$53.1299,$51.95,INTEL
01/20/2022,$52.04,28582610,$53.86,$54.085,$51.94,INTEL
01/19/2022,$53.62,30595110,$54.63,$54.85,$53.56,INTEL
01/18/2022,$54.76,35332590,$55.31,$55.65,$54.68,INTEL
01/14/2022,$55.70,30151530,$54.85,$55.77,$54.53,INTEL
01/13/2022,$54.94,29605350,$56.00,$56.21,$54.77,INTEL
01-12-2022,$55.74,29136790,$56.136,$56.28,$54.81,INTEL
01-11-2022,$55.91,39795190,$55.50,$56.08,$54.73,INTEL
01-10-2022,$55.21,49260830,$53.97,$55.31,$53.31,INTEL
01-07-2022,$53.44,30717220,$54.19,$54.39,$53.15,INTEL
01-06-2022,$54.01,35757880,$54.61,$54.67,$53.415,INTEL
01-05-2022,$53.87,59109320,$54.188,$56.17,$53.83,INTEL
01-04-2022,$53.14,45681380,$53.57,$53.935,$52.65,INTEL
01-03-2022,$53.21,33892930,$51.65,$53.23,$51.60,INTEL
12/31/2021,$51.50,16318970,$51.89,$52.159,$51.46,INTEL
12/30/2021,$51.74,18359360,$51.92,$52.14,$51.65,INTEL
12/29/2021,$51.83,14174780,$51.81,$52.14,$51.66,INTEL
12/28/2021,$51.76,19290440,$51.93,$52.12,$51.63,INTEL
12/27/2021,$51.94,20990720,$51.35,$52.06,$51.3022,INTEL
12/23/2021,$51.31,25198250,$51.08,$51.73,$51.05,INTEL
12/22/2021,$50.97,23307950,$50.64,$51.02,$50.21,INTEL
12/21/2021,$50.77,31956290,$49.94,$50.84,$49.94,INTEL
12/20/2021,$49.60,30140280,$49.91,$50.13,$48.96,INTEL
12/17/2021,$50.62,50190420,$50.59,$51.02,$50.01,INTEL
12/16/2021,$50.83,33132250,$50.74,$51.40,$50.575,INTEL
12/15/2021,$50.67,32590320,$49.87,$50.78,$49.325,INTEL
12/14/2021,$49.70,34120380,$49.82,$50.27,$49.32,INTEL
12/13/2021,$50.00,35726900,$50.85,$51.02,$49.95,INTEL
12-10-2021,$50.59,23783630,$50.84,$51.07,$50.05,INTEL
12-09-2021,$50.48,31694240,$51.30,$51.585,$50.43,INTEL
12-08-2021,$51.75,37143440,$52.57,$52.88,$51.3838,INTEL
12-07-2021,$52.57,91731470,$54.66,$55.00,$52.21,INTEL
12-06-2021,$50.99,40335980,$49.48,$51.21,$49.18,INTEL
12-03-2021,$49.25,32224930,$49.675,$50.06,$48.76,INTEL
12-02-2021,$49.50,37240780,$48.61,$49.7947,$48.33,INTEL
12-01-2021,$48.60,35133400,$49.84,$50.3062,$48.52,INTEL
11/30/2021,$49.20,49460840,$49.50,$50.40,$48.68,INTEL
11/29/2021,$50.00,31478900,$49.30,$50.13,$48.72,INTEL
11/26/2021,$48.78,25268980,$48.90,$49.175,$48.115,INTEL
11/24/2021,$49.76,26035780,$48.855,$49.78,$48.63,INTEL
11/23/2021,$49.10,44713340,$50.16,$50.45,$48.64,INTEL
11/22/2021,$49.83,33389630,$49.55,$50.85,$49.41,INTEL
11/19/2021,$49.52,27607600,$49.60,$49.73,$49.24,INTEL
11/18/2021,$49.68,30667660,$50.24,$50.24,$48.97,INTEL
11/17/2021,$50.23,23546920,$50.60,$50.9399,$49.98,INTEL
11/16/2021,$50.61,30927770,$50.37,$51.15,$50.34,INTEL
11/15/2021,$50.32,24695780,$50.41,$50.63,$50.12,INTEL
11-12-2021,$50.31,23884840,$50.595,$50.90,$50.18,INTEL
11-11-2021,$50.53,25419990,$51.01,$51.07,$50.41,INTEL
11-10-2021,$50.76,25040730,$50.975,$51.3873,$50.71,INTEL
11-09-2021,$51.20,22508420,$51.54,$51.77,$50.765,INTEL
11-08-2021,$51.55,31647840,$51.46,$51.99,$51.06,INTEL
11-05-2021,$50.92,36816160,$50.55,$51.58,$50.54,INTEL
11-04-2021,$50.31,24805960,$50.24,$50.35,$49.73,INTEL
11-03-2021,$50.39,23962120,$49.931,$50.45,$49.71,INTEL
11-02-2021,$49.86,27193260,$49.61,$49.895,$49.23,INTEL
11-01-2021,$49.55,28013740,$49.40,$49.60,$49.00,INTEL
10/29/2021,$49.00,42300970,$48.10,$49.28,$47.92,INTEL
10/28/2021,$48.08,31317180,$48.14,$48.3599,$47.88,INTEL
10/27/2021,$47.89,41081460,$48.52,$48.8155,$47.87,INTEL
10/26/2021,$48.28,68405390,$49.40,$49.44,$47.93,INTEL
10/25/2021,$49.41,43178770,$49.825,$50.07,$49.31,INTEL
10/22/2021,$49.46,109971900,$50.39,$50.55,$49.14,INTEL
10/21/2021,$56.00,38390860,$54.925,$56.07,$54.83,INTEL
10/20/2021,$55.37,16850270,$55.25,$55.485,$55.08,INTEL
10/19/2021,$55.21,18392880,$54.626,$55.22,$54.37,INTEL
10/18/2021,$54.47,22407570,$54.185,$54.56,$53.72,INTEL
10/15/2021,$54.46,25231140,$54.20,$54.49,$53.8095,INTEL
10/14/2021,$53.90,26586650,$52.895,$54.00,$52.73,INTEL
10/13/2021,$52.26,18533960,$52.38,$52.5784,$51.865,INTEL
10-12-2021,$52.17,32784310,$53.57,$53.72,$52.01,INTEL
10-11-2021,$53.44,14398760,$53.81,$54.41,$53.42,INTEL
10-08-2021,$53.81,16068030,$54.55,$54.58,$53.70,INTEL
10-07-2021,$54.18,20704440,$54.319,$54.985,$54.12,INTEL
10-06-2021,$53.98,20059580,$53.48,$54.07,$53.07,INTEL
10-05-2021,$53.95,18129360,$53.55,$54.34,$53.475,INTEL
10-04-2021,$53.47,27353320,$53.93,$54.33,$53.08,INTEL
10-01-2021,$53.86,19895100,$53.645,$54.105,$53.05,INTEL
09/30/2021,$53.28,20534070,$53.76,$53.98,$53.26,INTEL
09/29/2021,$53.49,20514310,$54.00,$54.05,$53.18,INTEL
09/28/2021,$54.00,24691320,$54.18,$54.59,$53.96,INTEL
09/27/2021,$54.66,13899910,$53.94,$54.87,$53.82,INTEL
09/24/2021,$54.22,12976200,$53.775,$54.423,$53.73,INTEL
09/23/2021,$54.03,16474330,$53.75,$54.30,$53.60,INTEL
09/22/2021,$53.50,18594120,$53.40,$53.87,$53.00,INTEL
09/21/2021,$52.87,17968930,$53.20,$53.45,$52.83,INTEL
09/20/2021,$52.98,35051900,$53.214,$53.50,$52.32,INTEL
09/17/2021,$54.26,35359230,$54.59,$54.59,$53.665,INTEL
09/16/2021,$54.83,19863090,$54.86,$54.95,$54.24,INTEL
09/15/2021,$55.12,18796180,$54.67,$55.15,$54.42,INTEL
09/14/2021,$54.52,22072720,$55.37,$55.44,$54.27,INTEL
09/13/2021,$54.99,22639240,$54.61,$55.485,$54.41,INTEL
09-10-2021,$53.84,20324700,$53.85,$54.98,$53.81,INTEL
09-09-2021,$53.40,13495800,$53.66,$53.89,$53.34,INTEL
09-08-2021,$53.57,18235080,$53.73,$53.92,$52.99,INTEL
09-07-2021,$53.65,13914970,$53.57,$53.95,$53.44,INTEL
09-03-2021,$53.51,13472750,$53.44,$54.08,$53.3193,INTEL
09-02-2021,$53.73,15880060,$53.80,$53.89,$53.35,INTEL
09-01-2021,$53.67,18615030,$54.11,$54.155,$53.53,INTEL
08/31/2021,$54.06,22350100,$54.44,$54.50,$53.66,INTEL
08/30/2021,$53.94,14581330,$54.26,$54.87,$53.76,INTEL
08/27/2021,$53.89,16524990,$53.36,$53.94,$52.92,INTEL
08/26/2021,$53.13,19569980,$53.745,$53.745,$52.9729,INTEL
08/25/2021,$53.81,15048390,$54.08,$54.23,$53.731,INTEL
08/24/2021,$53.81,20348800,$53.555,$53.97,$53.31,INTEL
08/23/2021,$53.23,23976260,$52.59,$53.535,$52.48,INTEL
08/20/2021,$52.01,25728330,$52.16,$52.38,$51.42,INTEL
08/19/2021,$52.44,22999390,$52.054,$52.67,$51.58,INTEL
08/18/2021,$52.19,15061740,$52.60,$53.03,$52.11,INTEL
08/17/2021,$52.69,22014900,$53.17,$53.1784,$52.22,INTEL
08/16/2021,$53.47,17692910,$53.23,$53.49,$53.00,INTEL
08/13/2021,$53.49,15281070,$53.50,$53.555,$53.055,INTEL
08-12-2021,$53.54,15073690,$54.17,$54.18,$53.255,INTEL
08-11-2021,$54.14,18590800,$54.26,$54.36,$53.84,INTEL
08-10-2021,$53.94,16215710,$54.24,$54.385,$53.51,INTEL
08-09-2021,$54.05,14670140,$54.08,$54.41,$53.83,INTEL
08-06-2021,$53.92,19256020,$53.86,$54.13,$53.73,INTEL
08-05-2021,$53.89,15310010,$53.99,$54.02,$53.58,INTEL
08-04-2021,$53.90,17612710,$54.25,$54.44,$53.70,INTEL
08-03-2021,$54.06,16375930,$53.89,$54.16,$53.26,INTEL
08-02-2021,$53.68,18098080,$53.99,$54.47,$53.535,INTEL
07/30/2021,$53.72,16465690,$53.65,$53.90,$53.25,INTEL
07/29/2021,$53.70,16886630,$53.48,$54.10,$53.32,INTEL
07/28/2021,$53.07,28478850,$53.03,$53.92,$52.94,INTEL
07/27/2021,$53.18,39878030,$53.12,$53.20,$52.31,INTEL
07/26/2021,$54.31,32881170,$52.81,$54.54,$52.76,INTEL
07/23/2021,$53.00,67742250,$54.58,$54.71,$52.32,INTEL
07/22/2021,$55.96,36690980,$56.06,$56.54,$55.68,INTEL
07/21/2021,$56.23,18497170,$55.18,$56.28,$55.01,INTEL
07/20/2021,$55.24,19866970,$54.915,$55.56,$54.2684,INTEL
07/19/2021,$54.64,27007670,$54.41,$54.805,$53.97,INTEL
07/16/2021,$54.97,25263790,$56.05,$56.9295,$54.90,INTEL
07/15/2021,$55.81,18917050,$56.40,$56.40,$55.57,INTEL
07/14/2021,$56.52,16263610,$57.17,$57.455,$56.3339,INTEL
07/13/2021,$56.87,15715980,$56.62,$57.30,$56.34,INTEL
07-12-2021,$56.73,15392760,$56.26,$56.755,$56.11,INTEL
07-09-2021,$55.99,18708000,$55.51,$56.105,$55.31,INTEL
07-08-2021,$55.39,19161960,$55.31,$55.72,$54.7901,INTEL
07-07-2021,$55.96,14857390,$56.37,$56.45,$55.705,INTEL
07-06-2021,$56.09,26186600,$56.92,$57.01,$55.70,INTEL
07-02-2021,$56.76,17223580,$56.55,$56.99,$56.32,INTEL
07-01-2021,$56.01,24871590,$56.13,$56.64,$55.87,INTEL
06/30/2021,$56.14,29891580,$56.34,$56.375,$55.39,INTEL
06/29/2021,$56.75,26359990,$57.55,$57.83,$55.88,INTEL
06/28/2021,$57.48,22480880,$56.36,$57.725,$56.34,INTEL
06/25/2021,$55.91,21101240,$56.02,$56.405,$55.745,INTEL
06/24/2021,$56.07,21209730,$55.49,$56.10,$55.34,INTEL
06/23/2021,$55.26,20287880,$55.87,$55.974,$55.23,INTEL
06/22/2021,$55.87,18682810,$55.94,$56.2799,$55.5049,INTEL
06/21/2021,$55.87,19254640,$55.75,$56.04,$55.37,INTEL
06/18/2021,$55.67,55118310,$56.68,$56.75,$55.10,INTEL
06/17/2021,$57.18,21498760,$57.05,$57.90,$56.70,INTEL
06/16/2021,$57.22,21879680,$58.15,$58.37,$56.765,INTEL
06/15/2021,$57.99,20806540,$58.21,$58.415,$57.8001,INTEL
06/14/2021,$58.19,21784520,$58.02,$58.20,$57.23,INTEL
06-11-2021,$57.85,18119740,$57.47,$57.94,$56.95,INTEL
06-10-2021,$57.38,26738080,$57.15,$58.03,$56.925,INTEL
06-09-2021,$57.00,13904790,$57.36,$57.475,$56.97,INTEL
06-08-2021,$57.00,33254480,$57.45,$57.64,$56.60,INTEL
06-07-2021,$57.09,17364400,$57.41,$57.44,$56.775,INTEL
06-04-2021,$57.37,21493760,$56.55,$57.75,$56.54,INTEL
06-03-2021,$56.24,21831300,$56.98,$57.10,$56.085,INTEL
06-02-2021,$57.48,18483590,$56.91,$57.69,$56.755,INTEL
06-01-2021,$56.89,20326370,$57.61,$57.82,$56.59,INTEL
05/28/2021,$57.12,20309600,$57.55,$57.65,$56.94,INTEL
05/27/2021,$57.73,32387640,$57.11,$57.88,$57.00,INTEL
05/26/2021,$56.92,15173600,$57.05,$57.23,$56.585,INTEL
05/25/2021,$56.87,22309870,$57.56,$57.56,$56.42,INTEL
05/24/2021,$56.96,19164350,$56.648,$57.39,$56.40,INTEL
05/21/2021,$56.08,17723090,$56.42,$56.71,$55.9801,INTEL
05/20/2021,$55.95,23145170,$55.57,$56.24,$55.36,INTEL
05/19/2021,$55.36,23769650,$54.07,$55.43,$53.8418,INTEL
05/18/2021,$54.84,18703390,$55.95,$56.14,$54.80,INTEL
05/17/2021,$55.33,19990820,$55.29,$55.89,$54.76,INTEL
05/14/2021,$55.35,28158310,$54.6046,$55.8467,$54.255,INTEL
05/13/2021,$54.01,29192470,$54.04,$54.39,$53.46,INTEL
05-12-2021,$53.62,30232250,$54.39,$54.65,$53.42,INTEL
05-11-2021,$55.04,35968050,$55.05,$55.63,$54.30,INTEL
05-10-2021,$55.97,35046470,$57.147,$57.23,$55.88,INTEL
05-07-2021,$57.67,19959040,$57.70,$58.01,$57.24,INTEL
05-06-2021,$57.19,25529250,$56.615,$57.25,$56.245,INTEL
05-05-2021,$56.85,21001930,$56.96,$57.30,$56.46,INTEL
05-04-2021,$56.90,35323620,$56.88,$56.98,$55.81,INTEL
05-03-2021,$57.26,22281700,$57.855,$57.8768,$56.84,INTEL
04/30/2021,$57.53,30731840,$57.61,$58.43,$57.07,INTEL
04/29/2021,$58.28,23290620,$57.88,$58.30,$57.47,INTEL
04/28/2021,$57.62,30387350,$57.52,$58.16,$57.15,INTEL
04/27/2021,$57.97,38167700,$58.555,$58.63,$57.77,INTEL
04/26/2021,$58.76,39645910,$59.10,$59.52,$58.46,INTEL
04/23/2021,$59.24,77519830,$59.16,$60.00,$57.90,INTEL
04/22/2021,$62.57,38257620,$63.35,$63.91,$62.28,INTEL
04/21/2021,$63.70,24364210,$62.79,$63.775,$62.30,INTEL
04/20/2021,$62.70,19872120,$63.64,$63.76,$62.41,INTEL
04/19/2021,$63.63,23997680,$64.70,$64.74,$63.07,INTEL
04/16/2021,$64.75,24625460,$65.33,$65.52,$64.57,INTEL
04/15/2021,$65.02,24927680,$63.97,$65.215,$63.6799,INTEL
04/14/2021,$64.19,25768420,$65.31,$65.38,$63.84,INTEL
04/13/2021,$65.22,26821990,$65.61,$65.6346,$64.21,INTEL
04-12-2021,$65.405,51266880,$68.20,$68.49,$64.71,INTEL
04-09-2021,$68.26,27177100,$66.798,$68.40,$66.63,INTEL
04-08-2021,$67.05,22224220,$66.97,$67.29,$66.36,INTEL
04-07-2021,$66.25,17793260,$65.67,$66.57,$65.36,INTEL
04-06-2021,$65.56,28771400,$66.062,$66.575,$65.29,INTEL
04-05-2021,$66.54,27947520,$64.95,$66.74,$64.70,INTEL
04-01-2021,$64.55,31416250,$64.725,$64.89,$63.575,INTEL
03/31/2021,$64.00,33013230,$64.01,$64.4899,$63.58,INTEL
03/30/2021,$63.77,20709490,$63.77,$64.00,$63.15,INTEL
03/29/2021,$64.50,26161610,$64.011,$65.125,$63.61,INTEL
03/26/2021,$64.87,34705760,$61.80,$64.97,$61.77,INTEL
03/25/2021,$62.02,35401430,$61.655,$62.44,$60.975,INTEL
03/24/2021,$62.04,74584670,$66.58,$67.44,$61.99,INTEL
03/23/2021,$63.48,35159950,$66.00,$66.05,$63.17,INTEL
03/22/2021,$65.63,34380150,$64.82,$66.38,$64.56,INTEL
03/19/2021,$63.76,54951650,$63.18,$64.99,$62.92,INTEL
03/18/2021,$63.725,30107870,$65.63,$65.70,$63.65,INTEL
03/17/2021,$65.78,32394650,$64.224,$66.29,$63.71,INTEL
03/16/2021,$64.78,30186640,$64.15,$65.7302,$64.08,INTEL
03/15/2021,$63.79,21251480,$63.61,$63.875,$62.48,INTEL
03-12-2021,$62.90,20172960,$62.65,$63.30,$62.24,INTEL
03-11-2021,$63.31,30701770,$62.94,$64.09,$62.39,INTEL
03-10-2021,$62.25,27160320,$63.22,$64.12,$62.13,INTEL
03-09-2021,$62.67,36387480,$61.18,$63.165,$60.84,INTEL
03-08-2021,$59.85,33112390,$60.468,$61.695,$59.72,INTEL
03-05-2021,$60.74,39511670,$59.26,$61.175,$58.51,INTEL
03-04-2021,$58.33,40210350,$59.83,$60.235,$57.905,INTEL
03-03-2021,$59.90,28740360,$60.64,$61.52,$59.70,INTEL
03-02-2021,$61.24,23320020,$62.80,$63.14,$61.11,INTEL
03-01-2021,$62.88,28503500,$61.72,$63.08,$61.65,INTEL
02/26/2021,$60.78,38216770,$60.89,$61.69,$59.68,INTEL
02/25/2021,$60.40,36393950,$62.405,$63.54,$60.13,INTEL
02/24/2021,$63.19,24669870,$60.53,$63.28,$60.38,INTEL
02/23/2021,$61.12,27374590,$60.48,$61.495,$59.17,INTEL
02/22/2021,$60.71,32288180,$61.88,$62.70,$60.66,INTEL
02/19/2021,$63.01,28290120,$61.91,$63.26,$61.85,INTEL
02/18/2021,$61.61,17846140,$60.645,$61.98,$60.64,INTEL
02/17/2021,$61.85,21065330,$61.49,$62.185,$61.21,INTEL
02/16/2021,$62.47,26326300,$62.00,$62.87,$61.70,INTEL
02-12-2021,$61.81,26214180,$60.60,$62.51,$60.43,INTEL
02-11-2021,$60.66,27539120,$59.095,$60.99,$58.86,INTEL
02-10-2021,$58.86,16325150,$59.30,$59.42,$58.12,INTEL
02-09-2021,$58.78,28754080,$58.77,$59.31,$57.935,INTEL
02-08-2021,$59.16,34358300,$58.375,$59.22,$57.95,INTEL
02-05-2021,$58.18,23432610,$59.00,$59.08,$58.12,INTEL
02-04-2021,$58.79,29853780,$57.61,$58.88,$57.19,INTEL
02-03-2021,$57.68,21893190,$57.894,$58.33,$57.38,INTEL
02-02-2021,$58.00,23580890,$57.19,$58.28,$56.88,INTEL
02-01-2021,$56.69,26926640,$55.95,$57.39,$55.71,INTEL
01/29/2021,$55.51,37256230,$55.98,$57.16,$55.355,INTEL
01/28/2021,$56.065,49202560,$54.79,$57.40,$54.70,INTEL
01/27/2021,$53.59,49722950,$54.61,$54.8481,$53.30,INTEL
01/26/2021,$55.21,31485880,$55.275,$56.20,$54.85,INTEL
01/25/2021,$55.44,61968550,$56.38,$56.50,$54.06,INTEL
01/22/2021,$56.66,85729320,$58.85,$59.62,$56.65,INTEL
01/21/2021,$62.46,87156460,$59.038,$63.95,$58.2233,INTEL
01/20/2021,$58.67,28701260,$58.24,$59.22,$58.09,INTEL
01/19/2021,$57.99,35647140,$57.94,$58.34,$57.10,INTEL
01/15/2021,$57.58,50265360,$58.85,$59.65,$57.50,INTEL
01/14/2021,$59.25,74680890,$58.45,$60.14,$57.84,INTEL
01/13/2021,$56.95,124070700,$59.50,$60.25,$56.90,INTEL
01-12-2021,$53.24,39883890,$51.90,$53.85,$51.56,INTEL
01-11-2021,$51.54,32933280,$51.29,$52.24,$51.25,INTEL
01-08-2021,$51.65,34625380,$52.45,$52.53,$51.27,INTEL
01-07-2021,$52.19,32092340,$51.49,$52.69,$51.30,INTEL
01-06-2021,$51.10,36809640,$50.435,$52.15,$50.20,INTEL
01-05-2021,$50.61,24866560,$49.445,$50.83,$49.33,INTEL
01-04-2021,$49.67,46102460,$49.89,$51.39,$49.4016,INTEL
12/31/2020,$49.82,28576790,$48.75,$50.19,$48.72,INTEL
12/30/2020,$48.75,37385410,$49.11,$49.19,$48.56,INTEL
12/29/2020,$49.39,84531390,$47.22,$50.6667,$46.49,INTEL
12/28/2020,$47.07,21269170,$47.19,$47.635,$46.86,INTEL
12/24/2020,$47.07,11865640,$46.60,$47.09,$46.34,INTEL
12/23/2020,$46.57,22564230,$46.165,$47.03,$46.07,INTEL
12/22/2020,$46.17,32188770,$46.25,$46.34,$45.765,INTEL
12/21/2020,$46.36,53775700,$46.32,$46.45,$45.24,INTEL
12/18/2020,$47.46,119298400,$50.57,$50.68,$47.11,INTEL
12/17/2020,$50.65,26399020,$51.15,$51.32,$50.22,INTEL
12/16/2020,$51.12,28350980,$50.71,$51.46,$50.68,INTEL
12/15/2020,$50.665,25472990,$50.98,$51.01,$50.21,INTEL
12/14/2020,$50.47,33436400,$49.82,$51.34,$49.74,INTEL
12-11-2020,$49.73,29398840,$50.14,$50.14,$49.115,INTEL
12-10-2020,$50.26,33705980,$49.66,$50.72,$49.59,INTEL
12-09-2020,$50.07,34068390,$50.28,$50.8383,$49.73,INTEL
12-08-2020,$50.69,28956510,$49.83,$50.72,$49.81,INTEL
12-07-2020,$50.20,51040300,$51.00,$51.29,$49.56,INTEL
12-04-2020,$51.985,39767720,$51.06,$52.65,$51.00,INTEL
12-03-2020,$50.99,50261150,$49.92,$51.11,$49.78,INTEL
12-02-2020,$49.90,33753520,$49.22,$50.06,$49.18,INTEL
12-01-2020,$49.56,57778190,$48.75,$50.225,$48.71,INTEL
11/30/2020,$48.35,46332670,$47.42,$48.50,$47.265,INTEL
11/27/2020,$47.45,15921420,$47.36,$48.10,$47.36,INTEL
11/25/2020,$47.05,28126890,$47.03,$47.18,$46.57,INTEL
11/24/2020,$47.01,33901170,$46.29,$47.30,$46.01,INTEL
11/23/2020,$46.06,35489640,$45.48,$46.21,$45.45,INTEL
11/20/2020,$45.39,24199280,$45.66,$45.88,$45.33,INTEL
11/19/2020,$45.62,29469080,$44.92,$45.67,$44.70,INTEL
11/18/2020,$45.06,32817920,$45.55,$45.685,$45.04,INTEL
11/17/2020,$45.53,31072060,$45.75,$46.12,$45.405,INTEL
11/16/2020,$46.19,36306290,$46.04,$46.75,$45.79,INTEL
11/13/2020,$45.46,30898110,$44.99,$45.58,$44.97,INTEL
11-12-2020,$44.95,42909920,$46.13,$46.19,$44.55,INTEL
11-11-2020,$46.35,31496940,$45.90,$46.455,$45.86,INTEL
11-10-2020,$45.44,39224460,$45.40,$46.48,$45.25,INTEL
11-09-2020,$45.60,48481730,$46.64,$47.35,$45.54,INTEL
11-06-2020,$45.39,36233680,$45.54,$45.795,$44.90,INTEL
11-05-2020,$45.68,31103210,$46.15,$46.38,$45.525,INTEL
11-04-2020,$45.70,34748150,$45.11,$46.15,$44.78,INTEL
11-03-2020,$44.85,33587540,$44.73,$45.46,$44.70,INTEL
11-02-2020,$44.46,33856740,$44.96,$45.055,$44.24,INTEL
10/30/2020,$44.28,46794170,$44.10,$44.795,$43.61,INTEL
10/29/2020,$44.11,36796800,$44.24,$44.47,$43.9201,INTEL
10/28/2020,$44.25,45066010,$44.89,$45.285,$44.20,INTEL
10/27/2020,$45.64,50130520,$45.98,$46.41,$45.36,INTEL
10/26/2020,$46.72,54161290,$47.85,$47.86,$46.25,INTEL
10/23/2020,$48.20,97322490,$48.35,$48.665,$47.66,INTEL
10/22/2020,$53.90,41522740,$53.12,$54.22,$53.07,INTEL
10/21/2020,$53.50,21866030,$53.14,$54.07,$52.82,INTEL
10/20/2020,$53.43,27224900,$54.60,$54.70,$53.27,INTEL
10/19/2020,$54.58,43537220,$54.47,$56.23,$53.84,INTEL
10/16/2020,$54.16,23421390,$53.90,$54.70,$53.90,INTEL
10/15/2020,$53.85,18272870,$52.75,$53.98,$52.62,INTEL
10/14/2020,$53.55,21885110,$54.01,$54.40,$53.51,INTEL
10/13/2020,$53.83,20005770,$54.27,$54.29,$53.62,INTEL
10-12-2020,$53.88,27303470,$53.55,$54.20,$53.21,INTEL
10-09-2020,$52.82,24343900,$53.55,$53.85,$52.67,INTEL
10-08-2020,$53.37,22369540,$52.91,$53.58,$52.67,INTEL
10-07-2020,$52.67,21978670,$51.85,$52.90,$51.79,INTEL
10-06-2020,$51.37,25642790,$51.71,$52.70,$51.23,INTEL
10-05-2020,$51.69,20883250,$51.30,$51.81,$51.27,INTEL
10-02-2020,$51.01,25811770,$51.50,$51.9789,$50.99,INTEL
10-01-2020,$52.24,22127580,$52.40,$52.72,$51.99,INTEL
09/30/2020,$51.78,27711350,$51.24,$52.38,$51.15,INTEL
09/29/2020,$51.19,19687450,$51.305,$51.735,$50.95,INTEL
09/28/2020,$51.43,29652250,$50.51,$51.46,$50.16,INTEL
09/25/2020,$49.94,26633410,$48.96,$50.28,$48.75,INTEL
09/24/2020,$49.16,29343400,$48.53,$49.64,$48.42,INTEL
09/23/2020,$48.82,30078800,$49.83,$50.145,$48.66,INTEL
09/22/2020,$49.95,22290860,$49.89,$50.21,$49.47,INTEL
09/21/2020,$49.72,27377120,$49.39,$49.745,$48.83,INTEL
09/18/2020,$49.89,50123500,$50.33,$50.50,$49.04,INTEL
09/17/2020,$50.32,26959930,$49.37,$50.485,$49.30,INTEL
09/16/2020,$50.37,26555280,$50.51,$51.03,$50.165,INTEL
09/15/2020,$50.00,27598260,$49.79,$50.60,$49.73,INTEL
09/14/2020,$49.41,27212490,$48.85,$49.72,$48.85,INTEL
09-11-2020,$49.28,29333570,$49.264,$50.05,$48.95,INTEL
09-10-2020,$48.96,32649150,$50.00,$50.09,$48.71,INTEL
